"","GH","GA","scorer","time","scoring","game","league","covid","cens","start","stop","stratum"
"203",1,1,"Pablo Ceppelini",76,"Atlético Nacional","Águilas Doradas v. Atlético Nacional 2:1","Colombia","Antes",1,43,76,2
"204",2,1,"Luis Delgado",90,"Águilas Doradas","Águilas Doradas v. Atlético Nacional 2:1","Colombia","Antes",1,76,90,3
"205",2,1,"Luis Delgado",90,"Águilas Doradas","Águilas Doradas v. Atlético Nacional 2:1","Colombia","Antes",0,90,90,4
"206",1,0,"Leandro Velázquez",59,"Águilas Doradas","Águilas Doradas v. Boyacá Chicó 1:0","Colombia","Antes",1,0,59,1
"207",1,0,"Leandro Velázquez",59,"Águilas Doradas","Águilas Doradas v. Boyacá Chicó 1:0","Colombia","Antes",0,59,90,2
"208",0,1,"Matías Pérez García",44,"Cúcuta Deportivo","Águilas Doradas v. Cúcuta Deportivo 1:3","Colombia","Antes",1,0,44,1
"209",0,2,"Jhonatan Agudelo",48,"Cúcuta Deportivo","Águilas Doradas v. Cúcuta Deportivo 1:3","Colombia","Antes",1,44,48,2
"210",0,3,"Jhonatan Agudelo",51,"Cúcuta Deportivo","Águilas Doradas v. Cúcuta Deportivo 1:3","Colombia","Antes",1,48,51,3
"211",1,3,"Sebastián López",84,"Águilas Doradas","Águilas Doradas v. Cúcuta Deportivo 1:3","Colombia","Antes",1,51,84,4
"212",1,3,"Sebastián López",84,"Águilas Doradas","Águilas Doradas v. Cúcuta Deportivo 1:3","Colombia","Antes",0,84,90,5
"213",1,0,"Jáder Obrian",68,"Águilas Doradas","Águilas Doradas v. Cúcuta Deportivo 2:1","Colombia","Depois",1,0,68,1
"214",2,0,"Christian Marrugo",85,"Águilas Doradas","Águilas Doradas v. Cúcuta Deportivo 2:1","Colombia","Depois",1,68,85,2
"215",2,1,"Jefferson Solano",90,"Cúcuta Deportivo","Águilas Doradas v. Cúcuta Deportivo 2:1","Colombia","Depois",1,85,90,3
"216",2,1,"Jefferson Solano",90,"Cúcuta Deportivo","Águilas Doradas v. Cúcuta Deportivo 2:1","Colombia","Depois",0,90,90,4
"217",0,1,"Andrey Estupiñán",38,"Deportes Tolima","Águilas Doradas v. Deportes Tolima 1:1","Colombia","Antes",1,0,38,1
"218",1,1,"Andrés Rentería",90,"Águilas Doradas","Águilas Doradas v. Deportes Tolima 1:1","Colombia","Antes",1,38,90,2
"219",1,1,"Andrés Rentería",90,"Águilas Doradas","Águilas Doradas v. Deportes Tolima 1:1","Colombia","Antes",0,90,90,3
"220",0,1,"Julián Quiñones",7,"Deportes Tolima","Águilas Doradas v. Deportes Tolima 1:3","Colombia","Antes",1,0,7,1
"221",0,2,"Marco Pérez",11,"Deportes Tolima","Águilas Doradas v. Deportes Tolima 1:3","Colombia","Antes",1,7,11,2
"222",0,3,"Sebastián Villa",55,"Deportes Tolima","Águilas Doradas v. Deportes Tolima 1:3","Colombia","Antes",1,11,55,3
"223",1,3,"Humberto Osorio",59,"Águilas Doradas","Águilas Doradas v. Deportes Tolima 1:3","Colombia","Antes",1,55,59,4
"224",1,3,"Humberto Osorio",59,"Águilas Doradas","Águilas Doradas v. Deportes Tolima 1:3","Colombia","Antes",0,59,90,5
"225",0,1,"Danovis Banguero",55,"Deportes Tolima","Águilas Doradas v. Deportes Tolima 3:0 Wert.","Colombia","Antes",1,0,55,1
"226",0,2,"Marco Pérez",83,"Deportes Tolima","Águilas Doradas v. Deportes Tolima 3:0 Wert.","Colombia","Antes",1,55,83,2
"227",0,2,"Marco Pérez",83,"Deportes Tolima","Águilas Doradas v. Deportes Tolima 3:0 Wert.","Colombia","Antes",0,83,90,3
"228",1,0,"Mauricio Gómez",29,"Águilas Doradas","Águilas Doradas v. Deportivo Cali 2:0","Colombia","Antes",1,0,29,1
"229",2,0,"Mauricio Gómez",80,"Águilas Doradas","Águilas Doradas v. Deportivo Cali 2:0","Colombia","Antes",1,29,80,2
"230",2,0,"Mauricio Gómez",80,"Águilas Doradas","Águilas Doradas v. Deportivo Cali 2:0","Colombia","Antes",0,80,90,3
"231",1,0,"Jeison Quiñónes",27,"Águilas Doradas","Águilas Doradas v. Deportivo Pasto 1:1","Colombia","Depois",1,0,27,1
"232",1,1,"Feiver Mercado",71,"Deportivo Pasto","Águilas Doradas v. Deportivo Pasto 1:1","Colombia","Depois",1,27,71,2
"233",1,1,"Feiver Mercado",71,"Deportivo Pasto","Águilas Doradas v. Deportivo Pasto 1:1","Colombia","Depois",0,71,90,3
"234",0,1,"Ray Vanegas",16,"Deportivo Pasto","Águilas Doradas v. Deportivo Pasto 2:1","Colombia","Antes",1,0,16,1
"235",1,1,"Francisco Rodríguez",40,"Águilas Doradas","Águilas Doradas v. Deportivo Pasto 2:1","Colombia","Antes",1,16,40,2
"236",2,1,"Kevin Salazar",86,"Águilas Doradas","Águilas Doradas v. Deportivo Pasto 2:1","Colombia","Antes",1,40,86,3
"237",2,1,"Kevin Salazar",86,"Águilas Doradas","Águilas Doradas v. Deportivo Pasto 2:1","Colombia","Antes",0,86,90,4
"238",1,0,"Jáder Obrian",8,"Águilas Doradas","Águilas Doradas v. Deportivo Pereira 1:0","Colombia","Depois",1,0,8,1
"239",1,0,"Jáder Obrian",8,"Águilas Doradas","Águilas Doradas v. Deportivo Pereira 1:0","Colombia","Depois",0,8,90,2
"240",0,1,"Michael Gómez",30,"Envigado FC","Águilas Doradas v. Envigado FC 1:3","Colombia","Antes",1,0,30,1
"241",0,2,"Alexis Zapata",32,"Envigado FC","Águilas Doradas v. Envigado FC 1:3","Colombia","Antes",1,30,32,2
"242",1,2,"Miguel Murillo",45,"Águilas Doradas","Águilas Doradas v. Envigado FC 1:3","Colombia","Antes",1,32,45,3
"243",1,3,"Neyder Moreno",58,"Envigado FC","Águilas Doradas v. Envigado FC 1:3","Colombia","Antes",1,45,58,4
"244",1,3,"Neyder Moreno",58,"Envigado FC","Águilas Doradas v. Envigado FC 1:3","Colombia","Antes",0,58,90,5
"245",0,1,"Germán Cano",45,"Independiente Medellín","Águilas Doradas v. Independiente Medellín 0:1","Colombia","Antes",1,0,45,1
"246",0,1,"Germán Cano",45,"Independiente Medellín","Águilas Doradas v. Independiente Medellín 0:1","Colombia","Antes",0,45,90,2
"247",1,0,"Camilo Ayala",11,"Águilas Doradas","Águilas Doradas v. Independiente Medellín 2:0","Colombia","Antes",1,0,11,1
"248",2,0,"Humberto Osorio",75,"Águilas Doradas","Águilas Doradas v. Independiente Medellín 2:0","Colombia","Antes",1,11,75,2
"249",2,0,"Humberto Osorio",75,"Águilas Doradas","Águilas Doradas v. Independiente Medellín 2:0","Colombia","Antes",0,75,90,3
"250",1,0,"Humberto Osorio",20,"Águilas Doradas","Águilas Doradas v. Jaguares de Córdoba 1:1","Colombia","Antes",1,0,20,1
"251",1,1,"Leonardo Escorcia",90,"Jaguares de Córdoba","Águilas Doradas v. Jaguares de Córdoba 1:1","Colombia","Antes",1,20,90,2
"252",1,1,"Leonardo Escorcia",90,"Jaguares de Córdoba","Águilas Doradas v. Jaguares de Córdoba 1:1","Colombia","Antes",0,90,90,3
"253",1,0,"Jáder Obrian",62,"Águilas Doradas","Águilas Doradas v. Jaguares de Córdoba 2:0","Colombia","Antes",1,0,62,1
"254",2,0,"Jáder Obrian",86,"Águilas Doradas","Águilas Doradas v. Jaguares de Córdoba 2:0","Colombia","Antes",1,62,86,2
"255",2,0,"Jáder Obrian",86,"Águilas Doradas","Águilas Doradas v. Jaguares de Córdoba 2:0","Colombia","Antes",0,86,90,3
"256",1,0,"Andrés Rentería",23,"Águilas Doradas","Águilas Doradas v. Jaguares de Córdoba 3:0","Colombia","Antes",1,0,23,1
"257",2,0,"Mauricio Gómez",36,"Águilas Doradas","Águilas Doradas v. Jaguares de Córdoba 3:0","Colombia","Antes",1,23,36,2
"258",3,0,"Jáder Obrian",65,"Águilas Doradas","Águilas Doradas v. Jaguares de Córdoba 3:0","Colombia","Antes",1,36,65,3
"259",3,0,"Jáder Obrian",65,"Águilas Doradas","Águilas Doradas v. Jaguares de Córdoba 3:0","Colombia","Antes",0,65,90,4
"260",0,1,"Hansel Zapata",35,"La Equidad","Águilas Doradas v. La Equidad 2:1","Colombia","Antes",1,0,35,1
"261",1,1,"Humberto Osorio",48,"Águilas Doradas","Águilas Doradas v. La Equidad 2:1","Colombia","Antes",1,35,48,2
"262",2,1,"Jhonny Vásquez",55,"Águilas Doradas","Águilas Doradas v. La Equidad 2:1","Colombia","Antes",1,48,55,3
"263",2,1,"Jhonny Vásquez",55,"Águilas Doradas","Águilas Doradas v. La Equidad 2:1","Colombia","Antes",0,55,90,4
"264",1,0,"Humberto Osorio",7,"Águilas Doradas","Águilas Doradas v. Leones FC 2:1","Colombia","Antes",1,0,7,1
"265",1,1,"Roger Lemus",8,"Leones FC","Águilas Doradas v. Leones FC 2:1","Colombia","Antes",1,7,8,2
"266",2,1,"Daniel Muñoz",63,"Águilas Doradas","Águilas Doradas v. Leones FC 2:1","Colombia","Antes",1,8,63,3
"267",2,1,"Daniel Muñoz",63,"Águilas Doradas","Águilas Doradas v. Leones FC 2:1","Colombia","Antes",0,63,90,4
"268",1,0,"Humberto Osorio",32,"Águilas Doradas","Águilas Doradas v. Millonarios 3:1","Colombia","Antes",1,0,32,1
"269",1,1,"Jhon Duque",38,"Millonarios","Águilas Doradas v. Millonarios 3:1","Colombia","Antes",1,32,38,2
"270",2,1,"Leandro Velázquez",54,"Águilas Doradas","Águilas Doradas v. Millonarios 3:1","Colombia","Antes",1,38,54,3
"271",3,1,"Humberto Osorio",71,"Águilas Doradas","Águilas Doradas v. Millonarios 3:1","Colombia","Antes",1,54,71,4
"272",3,1,"Humberto Osorio",71,"Águilas Doradas","Águilas Doradas v. Millonarios 3:1","Colombia","Antes",0,71,90,5
"273",1,0,"Leandro Velázquez",25,"Águilas Doradas","Águilas Doradas v. Once Caldas 1:0","Colombia","Antes",1,0,25,1
"274",1,0,"Leandro Velázquez",25,"Águilas Doradas","Águilas Doradas v. Once Caldas 1:0","Colombia","Antes",0,25,90,2
"275",0,1,"Mender García",22,"Once Caldas","Águilas Doradas v. Once Caldas 1:2","Colombia","Antes",1,0,22,1
"276",1,1,"Mauricio Restrepo",63,"Águilas Doradas","Águilas Doradas v. Once Caldas 1:2","Colombia","Antes",1,22,63,2
"277",1,2,"Mender García",73,"Once Caldas","Águilas Doradas v. Once Caldas 1:2","Colombia","Antes",1,63,73,3
"278",1,2,"Mender García",73,"Once Caldas","Águilas Doradas v. Once Caldas 1:2","Colombia","Antes",0,73,90,4
"279",0,1,"Mario Álvarez",4,"Patriotas FC","Águilas Doradas v. Patriotas FC 0:1","Colombia","Antes",1,0,4,1
"280",0,1,"Mario Álvarez",4,"Patriotas FC","Águilas Doradas v. Patriotas FC 0:1","Colombia","Antes",0,4,90,2
"281",1,0,"Leandro Velázquez",36,"Águilas Doradas","Águilas Doradas v. Patriotas FC 2:1","Colombia","Antes",1,0,36,1
"282",2,0,"Jáder Obrian",45,"Águilas Doradas","Águilas Doradas v. Patriotas FC 2:1","Colombia","Antes",1,36,45,2
"283",2,1,"Kelvin Osorio",65,"Patriotas FC","Águilas Doradas v. Patriotas FC 2:1","Colombia","Antes",1,45,65,3
"284",2,1,"Kelvin Osorio",65,"Patriotas FC","Águilas Doradas v. Patriotas FC 2:1","Colombia","Antes",0,65,90,4
"285",1,0,"Christian Marrugo",5,"Águilas Doradas","Águilas Doradas v. Patriotas FC 3:0","Colombia","Depois",1,0,5,1
"286",2,0,"Álvaro Angulo",17,"Águilas Doradas","Águilas Doradas v. Patriotas FC 3:0","Colombia","Depois",1,5,17,2
"287",3,0,"Christian Marrugo",37,"Águilas Doradas","Águilas Doradas v. Patriotas FC 3:0","Colombia","Depois",1,17,37,3
"288",3,0,"Christian Marrugo",37,"Águilas Doradas","Águilas Doradas v. Patriotas FC 3:0","Colombia","Depois",0,37,90,4
"289",0,1,"Carmelo Valencia",28,"Santa Fe","Águilas Doradas v. Santa Fe 0:3","Colombia","Antes",1,0,28,1
"290",0,2,"Diego Guastavino",60,"Santa Fe","Águilas Doradas v. Santa Fe 0:3","Colombia","Antes",1,28,60,2
"291",0,3,"Carmelo Valencia",87,"Santa Fe","Águilas Doradas v. Santa Fe 0:3","Colombia","Antes",1,60,87,3
"292",0,3,"Carmelo Valencia",87,"Santa Fe","Águilas Doradas v. Santa Fe 0:3","Colombia","Antes",0,87,90,4
"293",1,0,"Leandro Castellanos",83,"Águilas Doradas","Águilas Doradas v. Santa Fe 1:0","Colombia","Antes",1,0,83,1
"294",1,0,"Juan Otálvaro",80,"Águilas Doradas","Águilas Doradas v. Santa Fe 1:0","Colombia","Antes",1,9,80,2
"295",1,0,"Juan Otálvaro",80,"Águilas Doradas","Águilas Doradas v. Santa Fe 1:0","Colombia","Antes",0,80,90,3
"296",0,1,"Hernán Luna",70,"Unión Magdalena","Águilas Doradas v. Unión Magdalena 0:1","Colombia","Antes",1,0,70,1
"297",0,1,"Hernán Luna",70,"Unión Magdalena","Águilas Doradas v. Unión Magdalena 0:1","Colombia","Antes",0,70,90,2
"298",1,0,"Leandro Maciel",25,"Aldosivi","Aldosivi v. Arsenal de Sarandí 2:1","Argentina","Depois",1,0,25,1
"299",1,1,"Bruno Sepúlveda",31,"Arsenal de Sarandí","Aldosivi v. Arsenal de Sarandí 2:1","Argentina","Depois",1,25,31,2
"300",2,1,"Gastón Lodico",89,"Aldosivi","Aldosivi v. Arsenal de Sarandí 2:1","Argentina","Depois",1,31,89,3
"301",2,1,"Gastón Lodico",89,"Aldosivi","Aldosivi v. Arsenal de Sarandí 2:1","Argentina","Depois",0,89,90,4
"302",1,0,"Guillermo Acosta",59,"Aldosivi","Aldosivi v. Atlético Tucumán 3:0","Argentina","Antes",1,0,59,1
"303",2,0,"Nazareno Solís",66,"Aldosivi","Aldosivi v. Atlético Tucumán 3:0","Argentina","Antes",1,59,66,2
"304",3,0,"Alan Ruíz",90,"Aldosivi","Aldosivi v. Atlético Tucumán 3:0","Argentina","Antes",1,66,90,3
"305",3,0,"Alan Ruíz",90,"Aldosivi","Aldosivi v. Atlético Tucumán 3:0","Argentina","Antes",0,90,90,4
"306",1,0,"Cristian Chávez",77,"Aldosivi","Aldosivi v. Belgrano de Córdoba 2:0","Argentina","Antes",1,0,77,1
"307",2,0,"Cristian Chávez",90,"Aldosivi","Aldosivi v. Belgrano de Córdoba 2:0","Argentina","Antes",1,77,90,2
"308",2,0,"Cristian Chávez",90,"Aldosivi","Aldosivi v. Belgrano de Córdoba 2:0","Argentina","Antes",0,90,90,3
"309",0,1,"Agustín Almendra",16,"Boca Juniors","Aldosivi v. Boca Juniors 0:3","Argentina","Depois",1,0,16,1
"310",0,2,"Edwin Cardona",71,"Boca Juniors","Aldosivi v. Boca Juniors 0:3","Argentina","Depois",1,16,71,2
"311",0,3,"Sebastián Villa",90,"Boca Juniors","Aldosivi v. Boca Juniors 0:3","Argentina","Depois",1,71,90,3
"312",0,3,"Sebastián Villa",90,"Boca Juniors","Aldosivi v. Boca Juniors 0:3","Argentina","Depois",0,90,90,4
"313",0,1,"Mauro Zárate",13,"Boca Juniors","Aldosivi v. Boca Juniors 1:1","Argentina","Antes",1,0,13,1
"314",1,1,"Cristian Chávez",40,"Aldosivi","Aldosivi v. Boca Juniors 1:1","Argentina","Antes",1,13,40,2
"315",1,1,"Cristian Chávez",40,"Aldosivi","Aldosivi v. Boca Juniors 1:1","Argentina","Antes",0,40,90,3
"316",0,1,"Jonathan Herrera",20,"Central Córdoba SdE","Aldosivi v. Central Córdoba SdE 0:2","Argentina","Antes",1,0,20,1
"317",0,2,"Dany Cure",64,"Central Córdoba SdE","Aldosivi v. Central Córdoba SdE 0:2","Argentina","Antes",1,20,64,2
"318",0,2,"Dany Cure",64,"Central Córdoba SdE","Aldosivi v. Central Córdoba SdE 0:2","Argentina","Antes",0,64,90,3
"319",0,1,"Matías Rojas",80,"Defensa y Justicia","Aldosivi v. Defensa y Justicia 0:1","Argentina","Antes",1,0,80,1
"320",0,1,"Matías Rojas",80,"Defensa y Justicia","Aldosivi v. Defensa y Justicia 0:1","Argentina","Antes",0,80,90,2
"321",1,0,"Federico Andrada",25,"Aldosivi","Aldosivi v. Defensa y Justicia 1:0","Argentina","Antes",1,0,25,1
"322",1,0,"Gastón Lodico",57,"Aldosivi","Aldosivi v. Defensa y Justicia 1:0","Argentina","Depois",1,0,57,2
"323",1,0,"Gastón Lodico",57,"Aldosivi","Aldosivi v. Defensa y Justicia 1:0","Argentina","Depois",0,57,90,3
"324",0,1,"Maximiliano Coronel",24,"Gimnasia de La Plata","Aldosivi v. Gimnasia de La Plata 0:3","Argentina","Antes",1,0,24,1
"325",0,2,"Erik Ramírez",35,"Gimnasia de La Plata","Aldosivi v. Gimnasia de La Plata 0:3","Argentina","Antes",1,24,35,2
"326",0,3,"Matías García",70,"Gimnasia de La Plata","Aldosivi v. Gimnasia de La Plata 0:3","Argentina","Antes",1,35,70,3
"327",0,3,"Matías García",70,"Gimnasia de La Plata","Aldosivi v. Gimnasia de La Plata 0:3","Argentina","Antes",0,70,90,4
"328",0,1,"Luis Rodríguez",1,"Gimnasia de La Plata","Aldosivi v. Gimnasia de La Plata 1:3","Argentina","Depois",1,0,1,1
"329",0,2,"Nicolás Contín",24,"Gimnasia de La Plata","Aldosivi v. Gimnasia de La Plata 1:3","Argentina","Depois",1,1,24,2
"330",0,3,"Nicolás Contín",55,"Gimnasia de La Plata","Aldosivi v. Gimnasia de La Plata 1:3","Argentina","Depois",1,24,55,3
"331",1,3,"Francisco Grahl",62,"Aldosivi","Aldosivi v. Gimnasia de La Plata 1:3","Argentina","Depois",1,55,62,4
"332",1,3,"Francisco Grahl",62,"Aldosivi","Aldosivi v. Gimnasia de La Plata 1:3","Argentina","Depois",0,62,90,5
"333",0,1,"Diego Mendoza",12,"Huracán","Aldosivi v. Huracán 2:1","Argentina","Antes",1,0,12,1
"334",1,1,"Iván Colman",62,"Aldosivi","Aldosivi v. Huracán 2:1","Argentina","Antes",1,12,62,2
"335",2,1,"Matías Pisano",88,"Aldosivi","Aldosivi v. Huracán 2:1","Argentina","Antes",1,62,88,3
"336",2,1,"Matías Pisano",88,"Aldosivi","Aldosivi v. Huracán 2:1","Argentina","Antes",0,88,90,4
"337",1,0,"Martín Cauteruccio",3,"Aldosivi","Aldosivi v. Independiente 1:0","Argentina","Depois",1,0,3,1
"338",1,0,"Martín Cauteruccio",3,"Aldosivi","Aldosivi v. Independiente 1:0","Argentina","Depois",0,3,90,2
"339",1,0,"Federico Gino",16,"Aldosivi","Aldosivi v. Lanús 2:0","Argentina","Antes",1,0,16,1
"340",2,0,"Facundo Bertoglio",90,"Aldosivi","Aldosivi v. Lanús 2:0","Argentina","Antes",1,16,90,2
"341",2,0,"Facundo Bertoglio",90,"Aldosivi","Aldosivi v. Lanús 2:0","Argentina","Antes",0,90,90,3
"342",1,0,"Mariano Bíttolo",32,"Aldosivi","Aldosivi v. Newell's Old Boys 1:0","Argentina","Antes",1,0,32,1
"343",1,0,"Mariano Bíttolo",32,"Aldosivi","Aldosivi v. Newell's Old Boys 1:0","Argentina","Antes",0,32,90,2
"344",0,1,"Sebastián Sosa Sánchez",6,"Patronato de Paraná","Aldosivi v. Patronato de Paraná 0:2","Argentina","Depois",1,0,6,1
"345",0,2,"Franco Leys",50,"Patronato de Paraná","Aldosivi v. Patronato de Paraná 0:2","Argentina","Depois",1,6,50,2
"346",0,2,"Franco Leys",50,"Patronato de Paraná","Aldosivi v. Patronato de Paraná 0:2","Argentina","Depois",0,50,90,3
"347",1,0,"Sebastián Rincón",53,"Aldosivi","Aldosivi v. Patronato de Paraná 1:1","Argentina","Antes",1,0,53,1
"348",1,1,"Cristian Tarragona",90,"Patronato de Paraná","Aldosivi v. Patronato de Paraná 1:1","Argentina","Antes",1,53,90,2
"349",1,1,"Cristian Tarragona",90,"Patronato de Paraná","Aldosivi v. Patronato de Paraná 1:1","Argentina","Antes",0,90,90,3
"350",0,1,"Javier Correa",52,"Racing Club","Aldosivi v. Racing Club 0:2","Argentina","Depois",1,0,52,1
"351",0,2,"Ignacio Piatti",90,"Racing Club","Aldosivi v. Racing Club 0:2","Argentina","Depois",1,52,90,2
"352",0,2,"Ignacio Piatti",90,"Racing Club","Aldosivi v. Racing Club 0:2","Argentina","Depois",0,90,90,3
"353",0,1,"Augusto Solari",4,"Racing Club","Aldosivi v. Racing Club 1:3","Argentina","Antes",1,0,4,1
"354",1,1,"Cristian Chávez",27,"Aldosivi","Aldosivi v. Racing Club 1:3","Argentina","Antes",1,4,27,2
"355",1,2,"Lisandro López",54,"Racing Club","Aldosivi v. Racing Club 1:3","Argentina","Antes",1,27,54,3
"356",1,3,"Darío Cvitanich",90,"Racing Club","Aldosivi v. Racing Club 1:3","Argentina","Antes",1,54,90,4
"357",1,3,"Darío Cvitanich",90,"Racing Club","Aldosivi v. Racing Club 1:3","Argentina","Antes",0,90,90,5
"358",0,1,"Nicolás de la Cruz",34,"River Plate","Aldosivi v. River Plate 1:2","Argentina","Antes",1,0,34,1
"359",0,2,"Rafael Borré",55,"River Plate","Aldosivi v. River Plate 1:2","Argentina","Antes",1,34,55,2
"360",1,2,"Federico Gino",61,"Aldosivi","Aldosivi v. River Plate 1:2","Argentina","Antes",1,55,61,3
"361",1,2,"Federico Gino",61,"Aldosivi","Aldosivi v. River Plate 1:2","Argentina","Antes",0,61,90,4
"362",0,1,"Bruno Pittón",15,"San Lorenzo","Aldosivi v. San Lorenzo 1:3","Argentina","Antes",1,0,15,1
"363",0,2,"Adolfo Gaich",51,"San Lorenzo","Aldosivi v. San Lorenzo 1:3","Argentina","Antes",1,15,51,2
"364",1,2,"Facundo Bertoglio",55,"Aldosivi","Aldosivi v. San Lorenzo 1:3","Argentina","Antes",1,51,55,3
"365",1,3,"Óscar Romero",90,"San Lorenzo","Aldosivi v. San Lorenzo 1:3","Argentina","Antes",1,55,90,4
"366",1,3,"Óscar Romero",90,"San Lorenzo","Aldosivi v. San Lorenzo 1:3","Argentina","Antes",0,90,90,5
"367",1,0,"Gabriel Hauche",6,"Aldosivi","Aldosivi v. San Lorenzo 2:0","Argentina","Depois",1,0,6,1
"368",2,0,"Gabriel Hauche",56,"Aldosivi","Aldosivi v. San Lorenzo 2:0","Argentina","Depois",1,6,56,2
"369",2,0,"Gabriel Hauche",56,"Aldosivi","Aldosivi v. San Lorenzo 2:0","Argentina","Depois",0,56,90,3
"370",1,0,"Lucas Villalba",50,"Aldosivi","Aldosivi v. San Lorenzo 2:2","Argentina","Antes",1,0,50,1
"371",1,1,"Gianluca Ferrari",62,"San Lorenzo","Aldosivi v. San Lorenzo 2:2","Argentina","Antes",1,50,62,2
"372",1,2,"Adolfo Gaich",66,"San Lorenzo","Aldosivi v. San Lorenzo 2:2","Argentina","Antes",1,62,66,3
"373",2,2,"Cristian Chávez",90,"Aldosivi","Aldosivi v. San Lorenzo 2:2","Argentina","Antes",1,66,90,4
"374",2,2,"Cristian Chávez",90,"Aldosivi","Aldosivi v. San Lorenzo 2:2","Argentina","Antes",0,90,90,5
"375",1,0,"Javier Iritier",90,"Aldosivi","Aldosivi v. San Martín de San Juan 1:0","Argentina","Antes",1,0,90,1
"376",1,0,"Javier Iritier",90,"Aldosivi","Aldosivi v. San Martín de San Juan 1:0","Argentina","Antes",0,90,90,2
"377",1,0,"Cristian Chávez",30,"Aldosivi","Aldosivi v. San Martín de Tucumán 2:0","Argentina","Antes",1,0,30,1
"378",2,0,"Emiliano Ozuna",90,"Aldosivi","Aldosivi v. San Martín de Tucumán 2:0","Argentina","Antes",1,30,90,2
"379",2,0,"Emiliano Ozuna",90,"Aldosivi","Aldosivi v. San Martín de Tucumán 2:0","Argentina","Antes",0,90,90,3
"380",0,1,"Diego Vera",2,"Tigre","Aldosivi v. Tigre 0:2","Argentina","Antes",1,0,2,1
"381",0,2,"Lucas Menossi",6,"Tigre","Aldosivi v. Tigre 0:2","Argentina","Antes",1,2,6,2
"382",0,2,"Lucas Menossi",6,"Tigre","Aldosivi v. Tigre 0:2","Argentina","Antes",0,6,90,3
"383",0,1,"Jáder Obrian",6,"Águilas Doradas","Alianza Petrolera v. Águilas Doradas 0:1","Colombia","Depois",1,0,6,1
"384",0,1,"Jáder Obrian",6,"Águilas Doradas","Alianza Petrolera v. Águilas Doradas 0:1","Colombia","Depois",0,6,90,2
"385",1,0,"Pablo Vranjicán",12,"Alianza Petrolera","Alianza Petrolera v. Águilas Doradas 2:0","Colombia","Antes",1,0,12,1
